StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,G_solv,solv_dip,LsoluHsolv,LsolvHsolu,DeltaG_sol,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,,,,,,,,,,,,,,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
XUGISPSHIFXEHZ-VEVYEIKRSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC(C)=O,Train,-1.234212462,428.699,115,378.906,-1283.866656,3.1855,0.25226,0.20977,-0.008094,771.0461426,-1.21966,-10.31158,-0.77896,0.82846,-1.21966,,,,,,,,,,,,,,79,11843,32054.5,35313.5,0.304120075,0.347750801,0.837286246,7,-76.6972669,-96.93141854,20.23415164,1766,-0.050227923,0.014998038
XUYPXLNMDZIRQH-LURJTMIESA-N,[H][C@@](CCSC)(NC(C)=O)C(O)=O,Test,0.188218301,191.251,104,128.985,-953.103165,2.1953,0.22912,0.19652,-0.017037,412.1496582,-2.05455,-1.32362,-0.83084,0.82987,-2.56667,,,,,,,,,,,,,,25,11233.5,12493,16457,0.554051459,0.645665877,0.799743988,10,31.51640417,-167.2170745,198.7334787,4581,0.037612893,0.018731392
XXVXIPPJGSLKSX-UHFFFAOYSA-N,OCCCCOC(=O)NCCCCCCNC(=O)OCCCCO,Train,-1.843158001,348.44,104,298.786,-1189.509606,0,0.25369,0.23376,-0.027044,765.1133423,-4.22154,-2.95946,-0.80822,0.93165,-5.57498,,,,,,,,,,,,,,56,7534,28954,32959,0.163355408,0.260673862,0.609756098,7,77.04527449,-312.3789664,389.4242409,7292,0.030798731,0.011094925
YASYVMFAVPKPKE-UHFFFAOYSA-N,COP(=O)(NC(C)=O)SC,Train,-0.037053105,183.168,87.5,111.206,-1178.41384,6.5968,0.23037,0.2384,-0.016711,371.3176575,-2.60355,-1.21175,-1.10094,2.14953,-1.58901,,,,,,,,,,,,,,20,10181.5,11825.5,14535,0.591785072,0.701940098,0.908364108,3,-22.78122496,-250.7736396,227.9924146,5284,0.038431693,0.016092423
YDCFNPFXXJRYCZ-UHFFFAOYSA-N,O=C(N=N#N)C1=C(C=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,Train,-0.953518081,282.129,96,162.893,-1122.631753,2.1771,0.10035,0.2948,-0.017566,421.305603,-2.754,0.63362,-0.56123,0.66645,-1.27622,,,,,,,,,,,,,,22,9893.5,12285,19802.5,0.455324051,0.562939363,0.835779913,4,220.943434,-111.983159,332.9265929,5848,0.050601913,0.013811475
YEYCQJVCAMFWCO-PXBBAZSNSA-N,[H][C@@](C)(CCCC(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OC=O,Train,-0.825313022,414.672,99,335.748,-1244.56319,6.5791,0.24422,0.21923,-0.011628,739.7290649,-1.19174,-9.693,-0.68492,0.66481,-1.19174,,,,,,,,,,,,,,76,11613.5,31214.5,33847,0.320291848,0.35750834,0.847672768,4,4.375449865,-147.4062013,151.7816511,4945,0.02930112,0.008821269
YGSDEFSMJLZEOE-UHFFFAOYSA-N,OC(=O)C1=CC=CC=C1O,Train,0.38412846,138.123,158.625,97.296,-495.9944,3.111,0.18809,0.21559,-0.008043,296.2041016,-2.10425,-0.0164,-0.71813,0.81732,-2.10425,,,,,,,,,,,,,,16,6387.5,7981.5,13329.5,0.407894737,0.508196722,0.817657489,6,31.04229626,-73.14497129,104.1872675,1972,0.027182343,0.004025349
YIICVSCAKJMMDJ-UHFFFAOYSA-N,OC1CCN2CC3=CC=CC=C3N=C12,Test,-1.973656539,188.229,201.75,143.681,-610.975311,4.0306,0.22422,0.1798,-0.010778,386.530365,-0.78761,-1.43878,-0.78761,0.51452,-1.83243,,,,,,,,,,,,,,26,8684,12021.5,16889,0.48972661,0.648218535,0.730015897,4,14.29599872,-135.4600896,149.7560883,4972,0.02966787,0.005361342
YJGVMLPVUAXIQN-XVVDYKMHSA-N,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=C(C=C3OCOC3=C1)[C@@H]2O,Train,-0.983384521,414.412,180.55,322.682,-1453.028766,9.694,0.22077,0.18838,-0.02488,637.3434448,-4.72536,-0.85741,-0.78828,0.84739,-4.72536,,,,,,,,,,,,,,52,19330.5,23243,25861.5,0.69373306,0.797405606,0.848185943,10,-32.02318491,-341.3497538,309.3265689,6179,-0.049926778,0.017679194
YKZYNOWDVPDSMO-QMMMGPOBSA-N,O[C@@H](CCC1=CCCC1=O)CC(O)=O,Train,-0.960685547,198.219,113,163.652,-690.252781,5.8885,0.19701,0.22807,-0.018829,425.3102722,-2.80068,-1.38298,-0.79614,0.83392,-2.80068,,,,,,,,,,,,,,28,8335.5,14622.5,17425,0.436979001,0.558450227,0.972789159,4,55.24640814,-240.1079853,295.3543934,7975,0.032419455,0.0075398
YOSHYTLCDANDAN-UHFFFAOYSA-N,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Train,-3.038076782,428.537,181.5,353.413,-1372.88175,10.9074,0.19432,0.21608,-0.024433,750.3731689,-0.65817,-4.71879,-0.68788,0.71955,-2.55889,,,,,,,,,,,,,,60,19533,27853.5,29644.5,0.536826837,0.75098594,0.793864889,3,9.768129627,-360.03913,369.8072596,9478,0.039017436,0.019059688
YQJPLPIXXNODAV-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)N(C(=O)NC1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)N(C)C,Train,-1.952421268,494.721,125.7,469.856,-1539.818983,12.961,0.2285,0.157,-0.022321,982.5618286,-1.30927,-7.76159,-0.68801,0.84243,-3.45375,,,,,,,,,,,,,,82,19007,35018.5,42083.5,0.242542464,0.435705664,0.505572076,2,-75.76159536,-422.2277276,346.4661322,10825,0.032006109,0.007768489
YQUVCSBJEUQKSH-UHFFFAOYSA-N,OC(=O)C1=CC(O)=C(O)C=C1,Train,-0.187864636,154.122,199,118.536,-571.212937,1.3513,0.19993,0.21103,-0.013357,315.1465759,-2.83029,0.42302,-0.73694,0.80888,-2.83029,,,,,,,,,,,,,,17,6574,8722,14441,0.375757599,0.484375,0.742246154,7,55.79639354,-91.52806859,147.3244621,1478,-0.04377401,0.011302789
YRPYUECFYIYBGG-UHFFFAOYSA-N,NC1=C(NC2=CC=CC=C2)C=C(Cl)C=C1,Train,-0.10937206,218.686,102,166.098,-1033.470229,4.6477,0.2289,0.17285,-0.009536,425.1682739,0,-1.7678,-0.88009,0.43647,-1.55348,,,,,,,,,,,,,,26,10393,13280.5,18853,0.505179466,0.595676995,0.76738514,7,48.54518705,-111.5665382,160.1117252,3892,0.040435265,0.015612802
YTUICHKHZZLYFO-UHFFFAOYSA-N,OCC1OC(OC2COC(OC12)C1=CC=CC=C1)C1=CC=CC=C1,Test,-1.710176886,328.365,169.75,265.174,-1111.877852,1.8227,0.22921,0.22274,-0.015892,569.6943359,-3.19954,-1.99277,-0.79942,0.51559,-3.19954,,,,,,,,,,,,,,44,14904.5,20499,23045.5,0.536999855,0.713297502,0.942029023,10,-62.74172565,-211.7327613,148.9910357,4729,-0.039782238,0.015176925
YVAUPMVSVRWYIH-UHFFFAOYSA-N,CC(O)(C1=CC=CC=C1)P1(=O)OCC(C)(C)CO1,Test,-1.377944782,270.265,169.47,214.829,-1148.913519,5.043,0.23925,0.22183,-0.014451,473.6821594,-3.62211,-3.82894,-1.12115,2.40594,-1.21617,,,,,,,,,,,,,,37,11130.5,18384,18463,0.518938489,0.574776849,0.8828125,5,-15.81795399,-226.8376324,211.0196784,6566,0.030649716,0.007897863
YVJCXMCIFPUNDO-UHFFFAOYSA-N,CC1=C(C(C)=C(C(C)=C1N(=O)=O)N(=O)=O)N(=O)=O,Test,-1.503768559,255.187,234,190.059,-963.579783,0.1646,0.13288,0.27262,-0.012407,416.6139832,-2.16525,-1.81606,-0.71888,0.5053,-0.65844,,,,,,,,,,,,,,27,11342.5,11427.5,17825.5,0.566878981,0.574978605,0.971640006,4,180.2659123,-102.5338863,282.7997986,8928,0.031675605,0.00555034
YWTYJOPNNQFBPC-UHFFFAOYSA-N,ClC1=NC=C(CN2CCN=C2NN(=O)=O)C=C1,Train,-0.718857066,255.664,144,184.152,-1233.134221,8.6949,0.16588,0.21998,-0.016623,441.1360474,-0.8168,-0.594,-0.53493,0.62438,-2.18541,,,,,,,,,,,,,,27,11106.5,15807.5,17751.5,0.55104341,0.743464068,0.882943155,4,155.4695818,-207.457758,362.9273398,8480,0.042798035,0.013460116
YWYQTGBBEZQBGO-BERLURQNSA-N,[H][C@@](C)(O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,Train,-2.872381259,320.516,237.25,290.2,-971.911612,0.8081,0.25263,0.23379,-0.01083,548.572876,-1.60403,-7.51196,-0.80524,0.50757,-1.60403,,,,,,,,,,,,,,59,13379,21769.5,22445,0.580639529,0.586083535,0.95264618,5,-34.67169123,-109.1814602,74.50976901,1389,-0.044114645,0.01341978
YYGJRRYSYLLCQH-UHFFFAOYSA-N,CC1=C(C(O)=C(C=C1N(=O)=O)N(=O)=O)N(=O)=O,Train,0.485879894,243.133,108,124.101,-960.228171,0.3032,0.10771,0.27617,-0.015073,384.0339661,-2.92555,-0.28919,-0.71594,0.54891,-1.41172,,,,,,,,,,,,,,22,9881.5,10149,17397,0.53304422,0.58,0.950450582,4,196.2432688,-112.2817682,308.525037,7276,0.042403111,0.012050272
YZYKMYZMAYASBX-OKUDZNIVSA-N,[H][C@@]1(COC(O1)C1=CC=CC=C1)[C@]1([H])O[C@@H](O[C@]2([H])CO[C@@H](O[C@]12[H])C1=CC=CC=C1)C1=CC=CC=C1,Train,-1.977723605,446.5,226,297.634,-1495.474078,5.4796,0.23543,0.2192,-0.020825,721.9918213,-3.60596,-2.78277,-0.60375,0.37973,-3.60596,,,,,,,,,,,,,,59,21872.5,24209.5,28319,0.650119901,0.791866524,0.879446847,6,-238.380625,-490.3540559,251.973431,10328,-0.039442987,0.015335464
ZABCGYUGVOPKIL-UHFFFAOYSA-N,OC1=C2C=CC=CC2=C(O)C(=C1)P1(=O)OC2=C(C=CC=C2CC2=CC=CC=C2)C2=C1C=CC=C2,Test,-1.047799986,464.457,208,354.509,-1759.759869,8.1221,0.18569,0.1778,-0.018543,711.9077759,-3.38846,-4.8273,-1.12443,2.26846,-1.12,,,,,,,,,,,,,,55,20659.5,25909.5,27181,0.591259644,0.738980468,0.973739046,6,-7.070030959,-286.7303186,279.6602876,7253,0.036606147,0.014640184
ZBJWWKFMHOAPNS-UHFFFAOYSA-N,OC1=C2N=CC=CC2=C(C=C1I)S(O)(=O)=O,Train,-3.642366818,351.121,265,172.807,-1111.650629,5.9765,0.16161,0.2199,-0.014838,414.0171509,-3.51145,-0.78346,-0.94849,2.38361,-1.39562,,,,,,,,,,,,,,22,10938.5,11390,18844,0.566334169,0.575401558,0.918367417,5,73.92617777,-162.1740929,236.1002707,5610,0.040391724,0.019903539
ZCFSWYZFGJAUKK-UHFFFAOYSA-N,CC1=CC=C(C)C(=C1N(=O)=O)N(=O)=O,Train,0.18450416,196.163,92.75,133.342,-719.785776,9.6437,0.14376,0.25854,-0.012702,364.1522217,-1.49028,-1.6529,-0.70867,0.50503,-0.48022,,,,,,,,,,,,,,22,8699.5,10516,15770.5,0.541757038,0.62962963,0.861842078,2,44.6852397,-246.0470481,290.7322878,7935,0.03663923,0.012505356
ZCJLOOJRNPHKAV-UHFFFAOYSA-N,OC(=O)C=CC1=CC=CO1,Test,0.105205217,138.123,140.27,102.163,-495.954275,4.2692,0.17609,0.20816,-0.010148,320.316864,-1.85441,0.00071,-0.72595,0.77286,-1.85441,,,,,,,,,,,,,,16,5666.5,9767.5,14128.5,0.342541436,0.5625,0.598764823,4,37.85191868,-105.2513839,143.1033026,3316,0.034627028,0.008015335
ZDASUJMDVPTNTF-UHFFFAOYSA-N,OC1=C2N=CC=CC2=C(Br)C=C1Br,Train,-1.812523609,302.953,196,122.518,-5619.352327,4.8313,0.17391,0.20317,-0.006441,370.4121704,-0.69888,-0.56967,-0.69888,0.53664,-1.03075,,,,,,,,,,,,,,18,8671.5,9248.5,17419.5,0.4,0.429487179,0.98318168,5,52.67857994,-70.96066679,123.6392467,2878,0.035769099,0.00879318
ZDZHCHYQNPQSGG-UHFFFAOYSA-N,C1=CC=C2C(C=CC=C2C2=CC=CC3=CC=CC=C23)=C1,Train,-1.193822267,254.331,153.85,185.435,-770.386309,0.0403,0.20621,0.19292,-0.005813,483.1259766,0,-3.52602,-0.24657,0.25369,0,,,,,,,,,,,,,,34,13234,18319.5,20032.5,0.600234051,0.627807016,0.922686827,13,-21.69161298,-85.73570698,64.044094,1240,-0.023342156,0.00199703
ZICQBHNGXDOVJF-UHFFFAOYSA-N,C1C2CC3C4CC5CC(C14)C(C2)C3C5,Test,-1.578606935,188.313,244.76,176.972,-545.301194,0,0.25113,0.23613,-0.000772,366.0371704,0,-4.85582,-0.4543,0.2497,0,,,,,,,,,,,,,,34,10576.5,13194.5,13267,0.763157895,0.799463151,0.91923075,0,0,0,0,0,0,0
ZIUSSTSXXLLKKK-SMSFQYLMSA-N,COC1=CC(\C=C\C(=O)C=C(O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,Test,-0.864231194,368.386,184.5,253.257,-1263.314241,5.3858,0.17079,0.17866,-0.026505,677.6174316,-3.90751,-1.78729,-0.71522,0.5325,-3.90751,,,,,,,,,,,,,,47,8249,20286.5,34890.5,0.212444571,0.397101449,0.546099291,7,33.53069305,-362.4486254,395.9793185,6943,-0.048732362,0.027076001
ZIXXRXGPBFMPFD-UHFFFAOYSA-N,ClC1=CC=C(SSC2=CC=C(Cl)C=C2)C=C1,Train,0.139293696,287.234,71.5,199.307,-2178.774565,0.8814,0.196,0.20883,-0.005547,470.3522339,0,-2.44813,-0.2398,0.27044,0.30921,,,,,,,,,,,,,,24,10371,17589,19702.5,0.430373087,0.546255513,0.78125,4,150.9021502,0,150.9021502,1540,0.031582996,0.005876607
ZKPLTLWJBLZUSM-UHFFFAOYSA-N,CC1=CC(=C(C)C(=C1N(=O)=O)N(=O)=O)N(=O)=O,Train,-0.683335271,241.16,139.75,162.136,-924.285498,4.7363,0.11723,0.28122,-0.014757,396.8172913,-2.17456,-1.26936,-0.71085,0.50375,-0.66383,,,,,,,,,,,,,,24,10377.5,11138.5,17430.5,0.534161491,0.552803167,0.970976269,3,158.088427,-169.6962336,327.7846606,8085,0.04054232,0.011525491
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,COC1=CC=C(Cl)C=C1C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,Train,-1.83035784,494.011,172.75,372.598,-2291.709929,10.4136,0.20534,0.2075,-0.036911,826.3066406,-3.83207,-3.8924,-0.97112,2.33313,-3.75308,,,,,,,,,,,,,,61,17011,29809.5,33984,0.352253075,0.521725156,0.615396482,5,44.56507688,-456.9227203,501.4877972,9084,0.041982924,0.020406967
ZOTBXTZVPHCKPN-HTXNQAPBSA-N,CO\N=C(\C(=O)OC)C1=CC=CC=C1COC1=C(C)C=CC=C1,Test,-0.159574123,313.353,102.05,219.507,-1052.705563,1.7332,0.18614,0.19219,-0.012702,581.0455933,-2.12003,-2.43672,-0.69776,0.7884,-2.19509,,,,,,,,,,,,,,42,17530,20716.5,21546.5,0.717948618,0.901426393,0.983883426,7,-139.4065443,-255.7851308,116.3785865,2740,-0.032404882,0.009939833
ZPTVNYMJQHSSEA-UHFFFAOYSA-N,CC1=CC=C(C=C1)N(=O)=O,Test,0.984337524,137.138,52.105,114.245,-476.003271,7.4215,0.15548,0.25331,-0.007705,311.8702393,-0.83174,-1.52421,-0.70999,0.49926,-0.33248,,,,,,,,,,,,,,17,5973,8944.5,13726.5,0.448717949,0.610619469,0.711538462,2,46.80620864,-144.9097299,191.7159386,5760,0.033284017,0.006667358
ZQBAKBUEJOMQEX-UHFFFAOYSA-N,OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,Train,0.563573103,214.221,41.7,143.107,-726.971139,3.3435,0.19054,0.21292,-0.008052,427.4672546,-1.90977,-0.97021,-0.71777,0.82939,-1.90977,,,,,,,,,,,,,,26,9006,15628,17222,0.511520739,0.555383766,0.918510997,4,15.13797466,-109.1168578,124.2548325,2812,0.026059411,0.003114672
ZQKCNHLMCZDMNN-WUXMJOGZSA-N,CCOC1=C(C=C(C=C1)N(=O)=O)\C=N\NC(N)=O,Train,-2.029805828,252.23,228.75,174.812,-907.96111,8.8376,0.15355,0.21192,-0.021393,462.0037231,-2.08419,-0.38273,-0.88006,0.79152,-3.19805,,,,,,,,,,,,,,30,8899.5,12452,22907,0.345794393,0.459119497,0.724299065,4,186.7065425,-251.4045151,438.1110576,8023,0.043181324,0.011949781
ZQSIJRDFPHDXIC-UHFFFAOYSA-N,OC1=CC=C(C=C1)C1=COC2=CC(O)=CC=C2C1=O,Train,-1.037276829,254.242,318.5,172.375,-878.37967,3.6648,0.19171,0.19245,-0.017938,455.8498535,-2.54067,-0.5868,-0.72279,0.52922,-2.54067,,,,,,,,,,,,,,29,7930.5,15757,21780,0.345255176,0.486659839,0.643917538,8,12.93937885,-195.9969123,208.9362912,4075,-0.044994227,0.018736585
ZRDYULMDEGRWRC-UHFFFAOYSA-N,OC1=CC=C(C=C1)C(=O)C1=C(O)C(O)=C(O)C=C1,Train,0.144793846,246.219,219,165.926,-877.397708,7.2978,0.18356,0.20102,-0.017586,433.1234436,-3.49453,-0.22864,-0.73851,0.55427,-3.49453,,,,,,,,,,,,,,28,10006.5,15264,19396.5,0.454545455,0.60488372,0.707591296,6,79.35030976,-158.9226794,238.2729892,3597,0.047867948,0.023904185
ZTHHRSBDBPCCMZ-UHFFFAOYSA-N,COC1=CN=C(Cl)N=C1Cl,Train,0.671898215,179.006,68.995,103.631,-1298.004511,6.5026,0.18266,0.23647,-0.009729,323.740509,-0.51966,0.44972,-0.51966,0.36469,-1.41778,,,,,,,,,,,,,,14,7593,9574.5,13624,0.431952663,0.569230769,0.858433746,3,66.26961612,-129.2564237,195.5260398,4495,0.043498563,0.012128278
ZUOUZKKEUPVFJK-UHFFFAOYSA-N,C1=CC=C(C=C1)C1=CC=CC=C1,Train,0.684477909,154.211,69.23,129.981,-463.180624,0,0.21908,0.20517,-0.004341,361.3155518,0,-2.50758,-0.24932,0.25181,0,,,,,,,,,,,,,,22,7129,11399,16410,0.391534374,0.566137577,0.666666667,12,-9.064451453,-56.70892698,47.64447552,643,-0.023921279,0.002051818
ZUTCJXFCHHDFJS-UHFFFAOYSA-N,O=N(=O)C1=CC=CC2=C(C=CC=C12)N(=O)=O,Train,-1.776470431,218.169,216,151.078,-794.811333,0.0005,0.13047,0.24435,-0.012718,377.5424805,-1.57778,-1.08446,-0.39528,0.50086,-0.57606,,,,,,,,,,,,,,22,8851,10939.5,17912,0.408839779,0.471696121,0.778010471,4,110.2151377,-153.2029663,263.418104,3833,0.034433167,0.009868699
ZVNLUXZZYVQUTE-UHFFFAOYSA-N,OCP1(=O)OC2=C(C=CC=C2)C2=CC=CC=C12,Train,-1.402735403,246.202,155.5,174.383,-1068.939512,7.7117,0.19561,0.2114,-0.020243,435.4246216,-2.70072,-2.57176,-1.10986,2.18871,-0.51201,,,,,,,,,,,,,,28,11078,11779.5,20377,0.572758052,0.65362809,0.907039661,2,-14.7711927,-279.4194858,264.6482931,7111,0.037216748,0.013464155
ZVNYJIZDIRKMBF-UHFFFAOYSA-N,COC1=CC=C(C=C1OC)C(=O)N1CCN(CC1)C1=CC2=C(NC(=O)CC2)C=C1,Train,-2.896797821,395.458,238.85,294.454,-1318.236451,5.38,0.22371,0.17708,-0.025091,687.9282837,-2.46752,-2.31507,-0.69744,0.69572,-4.10099,,,,,,,,,,,,,,54,14813.5,26297.5,29620.5,0.43690231,0.470906112,0.920636527,4,93.79283981,-315.4182471,409.2110869,12143,0.03145565,0.008464614
ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=C(O)C(=CC(=C1)N(=O)=O)N(=O)=O,Test,0.600506438,198.135,86.425,123.597,-755.739306,5.8112,0.12296,0.25771,-0.012199,353.6284485,-2.29135,-0.64117,-0.70462,0.54114,-1.28431,,,,,,,,,,,,,,20,8697,8954,16422,0.459627329,0.480263158,0.961363383,3,135.9660567,-142.1328492,278.0989059,7842,0.035462753,0.008678023
