StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,G_solv,DeltaG_sol,LsoluHsolv,LsolvHsolu,SASA,Most_neg,Most_pos,O_charges,C_charges,Het_charges,solv_dip,,,,,,,,,,,,,,,,,,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std,,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol
UEJJHQNACJXSKW-UHFFFAOYSA-N,O=C1C(N2C(=O)c3c(C2=O)cccc3)CCC(=O)N1,Train,-2.68,258.233,270,149.297,-911.756503,-0.020847,0.21717,0.30571,446.1104736,-0.66734,0.72255,-2.43108,0.63519,-3.60315,6.7782,,,,,,,,,,,,,,,,,,0.526084006,0.578703421,0.914029542,6,51.034121,-253.5375561,304.5716771,4275,0.036413078,0.008826557,,-894.9612006,-894.9681739,-0.006973315,-894.747631,-894.755093,-0.007462
UFNIBRDIUNVOMX-UHFFFAOYSA-N,Clc1c(c2ccc(Cl)cc2)cccc1,Train,-5.28,223.1012,44,146.599,-1382.392766,-0.005453,0.27119,0.26955,406.2637024,-0.25159,0.26805,0,-2.07356,-0.02956,3.8989,,,,,,,,,,,,,,,,,,0.470175439,0.622978747,0.704301074,5,89.80764613,-37.64458171,127.4522278,3797,0.029121849,0.004592508,,-1362.650891,-1362.650823,6.86E-05,-1362.502279,-1362.502281,-2E-06
UFQCLRMJHOWNLX-UHFFFAOYSA-N,Brc1cc(Nc2ncnc3c2cc2OC(COC)COc2c3)ccc1,Train,-3.222,402.2467,217,228.667,-3656.986034,-0.01893,0.25486,0.24209,608.4851685,-0.61239,0.4719,-1.69101,-0.78771,-3.33278,11.7428,,,,,,,,,,,,,,,,,,0.328629516,0.507338445,0.611533528,5,115.3597187,-261.1114302,376.4711489,6781,-0.032937134,0.012588643,,-3610.046215,-3610.060459,-0.01424392,-3609.727408,-3609.741329,-0.013921
UGQVTTBSGZLNIL-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2C(O)CCSc2c1,Train,-2.254,251.333,157.5,192.418,-1746.985982,-0.019729,0.2515,0.25733,406.7077637,-1.11888,2.30549,-2.71709,-2.34246,-0.70296,6.6374,,,,,,,,,,,,,,,,,,0.532351998,0.662731651,0.767646283,4,96.62445549,-203.6796143,300.3040698,4868,0.037931043,0.011333223,,-1721.500507,-1721.524151,-0.02364436,-1721.351183,-1721.373803,-0.02262
UJOBWOGCFQCDNV-UHFFFAOYSA-N,[nH]1c2c(c3c1cccc3)cccc2,Train,-4.97,167.2098,244.5,126.251,-517.354667,-0.008226,0.27984,0.23607,359.0768738,-0.56009,0.45894,0,-1.91256,-0.56009,2.4045,,,,,,,,,,,,,,,,,,0.342519685,0.494318182,0.688976378,6,11.86757156,-92.78789428,104.6554658,2249,0.04287132,0.019463241,,-507.840468,-507.8403873,8.07E-05,-507.671018,-507.671171,-0.000153
ULBXWWGWDPVHAO-UHFFFAOYSA-N,Clc1cc(NC(=O)OC(C#C)C)ccc1,Train,-2.62,223.6585,45.5,151.122,-1090.432842,-0.010907,0.28914,0.26457,447.9688721,-0.68754,0.94297,-1.24394,-0.94935,-1.89826,5.9325,,,,,,,,,,,,,,,,,,0.572134809,0.61562148,0.752411617,6,27.59102764,-165.2632469,192.8542746,4995,-0.033085735,0.012837132,,-1073.190523,-1073.191308,-0.00078526,-1073.010843,-1073.012563,-0.00172
ULSIYEODSMZIPX-UHFFFAOYSA-N,OC(CN)c1ccccc1,Train,-0.48,137.181,57,102.734,-441.32345,-0.01013,0.30569,0.26783,334.8883362,-0.95919,0.51545,-0.81427,-1.52028,-1.77346,4.3854,,,,,,,,,,,,,,,,,,0.543726243,0.6541615,0.954155737,6,2.733471343,-125.4116637,128.145135,3292,0.036745144,0.012741068,,-433.1940765,-433.1999218,-0.005845324,-433.020445,-433.027208,-0.006763
UMGDCJDMYOKAJW-UHFFFAOYSA-N,S=C(N)N,Train,0.32,76.116,175.5,59.656,-548.212455,-0.017899,0.29632,0.23795,216.6707001,-0.83271,0.4564,0,0.28431,-2.08462,8.0197,,,,,,,,,,,,,,,,,,0.61386589,0.624182958,0.914356786,2,25.92585573,-200.3909222,226.316778,3529,-0.056784053,0.012964377,,-540.3291904,-540.3347308,-0.005540482,-540.28916,-540.294972,-0.005812
UMIPWJGWASORKV-UHFFFAOYSA-N,C(#C)CCCCCC,Test,-3.66,110.1986,-79.15,124.816,-313.075709,-0.003987,0.3321,0.29357,355.5775146,-0.68812,0.27256,0,-3.38638,0,1.2393,,,,,,,,,,,,,,,,,,0.363636364,0.414634181,0.86666665,4,-25.93481814,-50.97503173,25.04021359,1819,-0.028023657,0.003587317,,-307.343178,-307.3386709,0.004507136,-307.138145,-307.133656,0.004489
UNAHYJYOSSSJHH-UHFFFAOYSA-N,S(=O)(=O)(N)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,Train,-5.16,346.3574,141,193.063,-1536.16668,-0.024527,0.19941,0.27977,545.2680054,-1.12095,2.30032,-3.57967,-3.25891,-1.77098,4.653,,,,,,,,,,,,,,,,,,0.625669305,0.796321081,0.986088874,5,178.7525782,-290.2481044,469.0006826,8661,0.036694833,0.012175915,,-1509.833586,-1509.850805,-0.017219,-1509.511754,-1509.529105,-0.017351
UNXHWFMMPAWVPI-UHFFFAOYSA-N,OC(C(O)CO)CO,Train,0.7,122.1206,121.5,94.616,-459.221086,-0.019101,0.29615,0.2955,292.4821777,-0.8072,0.52001,-3.21822,-0.22458,-3.21822,5.9217,,,,,,,,,,,,,,,,,,0.634923502,0.697043985,0.980970446,5,59.36436157,-169.8324135,229.196775,4484,0.049464382,0.020714605,,-450.7719914,-450.7903332,-0.018341762,-450.629823,-450.648291,-0.018468
UOAMTSKGCBMZTC-UHFFFAOYSA-N,ClC(Cl)(Cl)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,Train,-5.67,370.4895,78.5,198.696,-2914.968538,-0.008006,0.2541,0.28043,507.0984192,-0.75809,0.52652,-0.75809,-2.01637,-0.6577,1.852,,,,,,,,,,,,,,,,,,0.56996587,0.71155603,0.763289059,7,159.0653725,-7.082122814,166.1474953,2238,0.03003232,0.005574385,,-2875.602931,-2875.606352,-0.00342074,-2875.42767,-2875.431742,-0.004072
UPMXNNIRAGDFEH-UHFFFAOYSA-N,Brc1c(O)c(Br)cc(C#N)c1,Train,-3.33,276.9148,190,151.67,-5541.943361,-0.010674,0.24689,0.29043,344.9935913,-0.68238,0.52924,-0.68238,-0.25827,-0.842,4.9631,,,,,,,,,,,,,,,,,,0.417040359,0.438679245,0.920752159,5,83.05244323,-106.7343104,189.7867536,4547,0.034910947,0.014050373,,-5480.47034,-5480.47296,-0.00261979,-5480.412836,-5480.416008,-0.003172
UPTOWXNJLZJTGD-UHFFFAOYSA-N,O=[N+]([O-])c1c(OC)ccc(OC)c1,Train,-3.117,183.1634,72,126.387,-665.696511,-0.014167,0.2267,0.25728,370.4014587,-0.54525,0.49204,-1.89769,-0.79598,-1.40565,7.0271,,,,,,,,,,,,,,,,,,0.398255787,0.545846158,0.885278426,4,14.06008392,-210.112286,224.1723699,3885,0.037620532,0.009720595,,-653.4198629,-653.4242249,-0.004361985,-653.261677,-653.267348,-0.005671
UQDUPQYQJKYHQI-UHFFFAOYSA-N,O=C(OC)CCCCCCCCCCC,Train,-4.69,214.3472,4.5,188.211,-661.231493,-0.007445,0.32015,0.30673,549.3039551,-0.68811,0.83747,-1.21681,-4.92299,-1.21681,2.4057,,,,,,,,,,,,,,,,,,0.30450357,0.429724737,0.717520314,5,-33.86649662,-84.55188117,50.68538454,1669,-0.047639477,0.014603321,,-649.1852281,-649.1819968,0.003231231,-648.78111,-648.778501,0.002609
UQIKOYWGLUXMNE-UHFFFAOYSA-N,O=C(COC(=O)c1ccccc1)N1C(C(=O)OC)CCC1,Test,-2.084,291.303,72.5,215.905,-1012.543309,-0.022113,0.26622,0.28107,541.2770386,-0.68616,0.83226,-3.06966,-0.83688,-3.55472,6.1109,,,,,,,,,,,,,,,,,,0.465898682,0.653293603,0.710791375,4,-139.6952992,-409.4972219,269.8019227,7546,-0.054195851,0.024014227,,-993.9450067,-993.9506163,-0.005609608,-993.632298,-993.63967,-0.007372
URAYPUMNDPQOKB-UHFFFAOYSA-N,O=C(OC(COC(=O)C)COC(=O)C)C,Train,-0.6,218.206,3,168.244,-802.643339,-0.019215,0.30729,0.31084,450.0582886,-0.78107,0.8316,-3.62426,-0.12756,-3.62426,6.1242,,,,,,,,,,,,,,,,,,0.62962963,0.680421477,0.830400569,6,-64.14432413,-259.0679044,194.9235802,5908,0.02853298,0.006489227,,-787.8805152,-787.8831583,-0.002643103,-787.644197,-787.648674,-0.004477
UREBDLICKHMUKA-DVTGEIKXSA-N,F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@@H](C)C[C@H]3[C@@H]1CCC1=CC(=O)C=C[C@]21C,Train,-3.7945,392.4665,235.5,250.506,-1331.25417,-0.022396,0.23345,0.26939,568.8005981,-0.79881,0.56951,-3.54906,-4.20396,-3.96819,5.4465,,,,,,,,,,,,,,,,,,0.593553247,0.674724404,0.993863089,7,223.0045581,-243.5855054,466.5900634,11891,0.038294633,0.015335814,,-1306.961736,-1306.974158,-0.01242215,-1306.442976,-1306.454574,-0.011598
UVKZSORBKUEBAZ-UHFFFAOYSA-N,C(N1CCN(C)CC1)(c1ccccc1)c1ccccc1,Train,-1.527,266.3852,105.5,247.443,-808.349328,-0.008176,0.29116,0.21263,511.7869568,-0.56945,0.25136,0,-4.21983,-1.12326,0.3716,,,,,,,,,,,,,,,,,,0.623230069,0.630952381,0.991999999,12,-63.91001528,-103.3120613,39.40204606,1916,-0.029818422,0.005250882,,-793.5853027,-793.5909215,-0.005618703,-793.198376,-793.205192,-0.006816
UVTNFZQICZKOEM-UHFFFAOYSA-N,O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,Train,-1.75,339.4796,94.8,279.035,-1056.813405,-0.014263,0.27051,0.22712,604.3138428,-0.85107,0.70082,-0.67852,-4.8751,-2.58065,2.9038,,,,,,,,,,,,,,,,,,0.618831338,0.79205607,0.936959096,6,-57.74803387,-177.4826779,119.734644,2686,-0.046843547,0.018360731,,-1037.444598,-1037.44771,-0.00311204,-1036.947984,-1036.949478,-0.001494
UYXAWHWODHRRMR-UHFFFAOYSA-N,O=C1N(C)C(=O)NC(=O)C1(C)C1=CCCCC1,Train,-2.76364,236.27,146.5,185.1,-801.943982,-0.013493,0.25684,0.27976,436.0276794,-0.67366,0.85185,-1.87261,-1.21645,-3.05301,2.4711,,,,,,,,,,,,,,,,,,0.754180632,0.772585909,0.966915455,7,-12.01940704,-151.0068104,138.9874034,4566,0.028952466,0.011393692,,-787.2214979,-787.2250238,-0.003525874,-786.937633,-786.941853,-0.00422
VAOCPAMSLUNLGC-UHFFFAOYSA-N,O=[N+]([O-])c1n(CCO)c(C)nc1,Train,-1.20351,171.1554,160,118.736,-623.790597,-0.016078,0.21325,0.29434,338.605896,-0.79828,0.51603,-1.67233,-0.52105,-2.10699,5.0572,,,,,,,,,,,,,,,,,,0.697904578,0.773622336,0.924800159,5,116.3111088,-159.4816283,275.7927371,6680,0.040264097,0.015610757,,-612.2547936,-612.2670371,-0.012243496,-612.099761,-612.115779,-0.016018
VDAMAZDKFJYVCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1scc(S(=O)(=O)c2ccc(OC)cc2)c1,Train,-4.222,333.3916,170,186.573,-2050.962012,-0.027156,0.24156,0.28094,522.2833862,-1.1186,2.30875,-4.40269,-2.86022,-0.42826,12.7189,,,,,,,,,,,,,,,,,,0.508943325,0.62998328,0.807881773,3,109.255202,-325.6358505,434.8910526,10406,0.041792336,0.016051713,,-2019.547392,-2019.581055,-0.03366288,-2019.350279,-2019.381806,-0.031527
VDTNNGKXZGSZIP-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NCCCC)c1ccc(N)cc1,Train,-2.18,271.3336,144,177.829,-1217.312259,-0.027116,0.28419,0.2545,515.7579346,-0.97922,2.33263,-2.63799,-2.26893,-2.74853,10.7921,,,,,,,,,,,,,,,,,,0.457803007,0.557994016,0.797653573,3,-25.16284201,-373.9205706,348.7577286,7662,0.045517845,0.022193189,,-1196.896252,-1196.918144,-0.02189211,-1196.61506,-1196.635486,-0.020426
VGGSQFUCUMXWEO-UHFFFAOYSA-N,C=C,Train,-0.4,28.0536,-169,36.682,-78.564581,-0.001532,0.3113,0.30236,168.6442261,-0.45031,0.22515,0,-0.90062,0,0,,,,,,,,,,,,,,,,,,0.737288102,0.889830508,0.890449471,6,-1.863740271,-8.685679074,6.821938802,194,-0.022922565,0.001728082,,-77.07254696,-77.06841914,0.004127819,-77.034077,-77.029932,0.004145
VGPYEHKOIGNJKV-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)OC)c1ccc(N)cc1,Train,-1.66,230.238,144,154.796,-1119.318348,-0.022025,0.27832,0.26003,420.4824524,-0.96997,2.33285,-3.14831,-0.55135,-2.58024,10.2905,,,,,,,,,,,,,,,,,,0.598916667,0.860909233,0.956832536,2,-10.87446347,-308.9816989,298.1072354,7065,0.042194938,0.01952417,,-1100.687387,-1100.702992,-0.01560472,-1100.517438,-1100.535,-0.017562
VGQLNJWOULYVFV-UHFFFAOYSA-N,O=C(OC)C1C(C(=O)OC)C2C=CC1C2,Train,-1.2,210.2292,38,164.364,-728.317129,-0.011024,0.30154,0.27532,421.4405212,-0.64978,0.84996,-2.40364,-1.1521,-2.40364,3.7959,,,,,,,,,,,,,,,,,,0.661947992,0.707679164,0.867265698,9,-29.87024019,-136.6766168,106.8063766,2283,0.025962333,0.004097705,,-714.9837692,-714.983725,4.43E-05,-714.742828,-714.745299,-0.002471
VGVIKVCCUATMNG-UHFFFAOYSA-N,Clc1c(Cl)cc(c(Cl)c1)c1ccccc1,Train,-6.27,257.5463,76.3,199.702,-1841.992633,-0.004954,0.26387,0.27512,426.9241028,-0.24293,0.2838,0,-1.90705,0.07056,2.6117,,,,,,,,,,,,,,,,,,0.487130791,0.689033109,0.723556123,4,86.72310389,-18.53445616,105.25756,3444,0.026677421,0.003626306,,-1816.643886,-1816.644605,-0.00071848,-1816.508388,-1816.509099,-0.000711
VGZSUPCWNCWDAN-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(C(=O)C)cc1,Train,-2.06,324.394,188.5,227.347,-1391.969457,-0.02466,0.22962,0.29593,572.0822144,-0.96633,2.33437,-3.20482,-3.07302,-2.46857,7.3116,,,,,,,,,,,,,,,,,,0.480990389,0.650056915,0.721539732,4,119.5751241,-305.939816,425.5149401,8982,0.036406305,0.02127869,,-1368.405608,-1368.42565,-0.02004152,-1368.055894,-1368.076565,-0.020671
VHZXNQKVFDBFIK-NBBHSKLNSA-N,F[C@H]1C(=O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CCCC4)CC2)C1,Train,-6.79588,290.4201,229,206.468,-914.986131,-0.009821,0.26498,0.2639,498.0870361,-0.67252,0.6035,-0.57549,-5.64604,-0.98404,6.0701,,,,,,,,,,,,,,,,,,0.571312812,0.602344554,0.987461171,3,10.04354839,-144.9091423,154.9526907,5373,0.027758772,0.006849707,,-898.4282126,-898.4260166,0.002195981,-897.959195,-897.95851,0.000685
VIKNJXKGJWUCNN-XGXHKTLJSA-N,O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,Train,-4.69398,298.4242,205.25,231.321,-927.725371,-0.015802,0.24726,0.24399,516.3717651,-0.7683,0.55236,-1.38787,-5.48738,-1.38787,6.4118,,,,,,,,,,,,,,,,,,0.564288056,0.636771996,0.920353289,4,143.6102364,-219.7730958,363.3833322,10891,0.030555116,0.008710403,,-910.8298272,-910.8266151,0.00321215,-910.375042,-910.371862,0.00318
VKNITLPENCJQOP-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)cc(OC)c1OC,Train,-4.37,241.5011,66,167.411,-1839.982339,-0.007321,0.27586,0.26879,382.8556213,-0.57492,0.30445,-1.14101,-0.61357,-1.02264,5.3024,,,,,,,,,,,,,,,,,,0.506214603,0.579162591,0.885235747,3,80.75469986,-83.06311455,163.8178144,4516,0.034373949,0.007192744,,-1814.707705,-1814.711166,-0.00346104,-1814.589152,-1814.592603,-0.003451
VLKZOEOYAKHREP-UHFFFAOYSA-N,C(CCC)CC,Train,-3.84,86.1766,-95,110.371,-236.936498,-0.000846,0.33751,0.33559,310.0846252,-0.68794,0.23766,0,-3.24682,0,0,,,,,,,,,,,,,,,,,,0.438818565,0.470320984,0.888888889,0,0,0,0,0,0,0,,-232.6249023,-232.6207624,0.004139921,-232.428689,-232.424817,0.003872
VLYWMPOKSSWJAL-UHFFFAOYSA-N,S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1,Train,-3.28,280.3008,182,171.204,-1269.031118,-0.023355,0.25409,0.25954,485.3935547,-0.96897,2.31636,-2.47559,-1.14137,-2.50845,9.8619,,,,,,,,,,,,,,,,,,0.543580491,0.673460485,0.789422663,6,3.109381765,-286.6231281,289.7325099,4643,0.046170705,0.020537537,,-1247.668196,-1247.692622,-0.02442601,-1247.447044,-1247.47213,-0.025086
VMKOFRJSULQZRM-UHFFFAOYSA-N,BrCCCCCCCC,Train,-5.06,193.1263,-55,167.461,-2886.652098,-0.004231,0.30306,0.30041,404.6979675,-0.68813,0.26663,0,-3.98362,-0.08305,3.2366,,,,,,,,,,,,,,,,,,0.323987553,0.356736649,0.859504132,2,6.681278093,-63.34169983,70.02297792,2695,0.025982552,0.004275596,,-2853.871687,-2853.86937,0.00231717,-2853.625554,-2853.623194,0.00236
VOEYXMAFNDNNED-UHFFFAOYSA-N,O=C(Oc1cc(C)ccc1)NC,Train,-1.8,165.1914,75.5,136.248,-554.689835,-0.012597,0.30464,0.26708,383.9714355,-0.70823,0.9308,-1.27495,-1.02208,-1.9515,3.5872,,,,,,,,,,,,,,,,,,0.53159115,0.667780187,0.893617126,9,-52.14664067,-170.1403915,117.9937508,2886,0.034614265,0.013166116,,-544.4647437,-544.4656311,-0.00088742,-544.282472,-544.283905,-0.001433
VOKSWYLNZZRQPF-GDIGMMSISA-N,Oc1cc2[C@@]3(C)[C@@H](C)[C@H](N(CC=C(C)C)CC3)Cc2cc1,Train,-3.8032,285.4284,146.15,257.15,-869.739563,-0.008929,0.31258,0.2231,537.7850952,-0.73241,0.52212,-0.73241,-5.54215,-1.30871,3.6473,,,,,,,,,,,,,,,,,,0.547614403,0.62687162,0.865685768,7,-50.11181075,-110.9078285,60.7960177,3078,-0.034161812,0.009411403,,-853.8635703,-853.8648364,-0.001266173,-853.403736,-853.404767,-0.001031
VOXZDWNPVJITMN-UHFFFAOYSA-N,Oc1cc2c(cc1)C1C(C3C(C)(C(O)CC3)CC1)CC2,Train,-4.84,272.3864,177.5,184.292,-850.50373,-0.012531,0.30013,0.24553,482.1194763,-0.79846,0.52245,-1.53068,-4.88049,-1.53068,3.3349,,,,,,,,,,,,,,,,,,0.563990716,0.585727734,0.979650813,7,11.23268571,-130.0562416,141.2889273,2280,-0.030981736,0.008809445,,-835.0644039,-835.0718354,-0.007431571,-834.64678,-834.653879,-0.007099
VPGRYOFKCNULNK-UHFFFAOYSA-N,O=C(OCC(=O)C1C2(C)C(C3C(C4(C)C(=CC(=O)CC4)CC3)CC2)CC1)C,Train,-4.63,372.5034,157,264.219,-1196.225847,-0.019491,0.2695,0.26142,593.8684082,-0.78062,0.8308,-2.43513,-5.65527,-2.43513,10.5578,,,,,,,,,,,,,,,,,,0.561816501,0.667016347,0.772358023,7,-3.943401494,-259.0173973,255.0739958,7433,0.031579514,0.009988622,,-1174.463784,-1174.465341,-0.0015565,-1173.896179,-1173.898241,-0.002062
VREFGVBLTWBCJP-UHFFFAOYSA-N,Clc1cc2C(=NCc3n(c(C)nn3)c2cc1)c1ccccc1,Train,-3.433,308.7695,228.25,211.071,-1334.64475,-0.0193,0.23811,0.28087,517.0610352,-0.7373,0.38584,0,-1.90883,-1.55349,8.4738,,,,,,,,,,,,,,,,,,0.661710037,0.761687121,0.827647909,3,89.86779179,-249.0887754,338.9565672,9952,0.033952778,0.01066889,,-1312.969124,-1312.988776,-0.01965246,-1312.701944,-1312.720772,-0.018828
VSNHCAURESNICA-UHFFFAOYSA-N,O=C(NO)N,Train,1.12,76.0548,138.75,50.753,-300.412691,-0.015618,0.30267,0.28142,213.0370331,-0.8757,0.77129,-1.34047,0.77129,-2.61891,5.2339,,,,,,,,,,,,,,,,,,0.530487805,0.649253731,0.874521756,3,37.31398251,-133.7538376,171.0678202,3078,-0.043454788,0.012504879,,-294.822241,-294.8295483,-0.007307312,-294.775659,-294.78353,-0.007871
VUNCWTMEJYMOOR-UHFFFAOYSA-N,ClC1(Cl)C(=C(Cl)C(=C1Cl)Cl)Cl,Train,-5.18,272.773,-9,131.899,-2951.660146,-0.00266,0.21157,0.27929,357.1887512,-0.12227,0.10217,0,-0.48891,0.48891,1.2653,,,,,,,,,,,,,,,,,,0.737793584,0.800172347,0.912621359,8,31.26968243,0,31.26968243,268,0.026021694,0.003805026,,-2914.420178,-2914.421139,-0.00096099,-2914.417449,-2914.418883,-0.001434
VVNCNSJFMMFHPL-UHFFFAOYSA-N,SC(C(N)C(=O)O)(C)C,Train,-0.13,149.2074,205.5,125.294,-800.456105,-0.014767,0.29296,0.28163,310.7606506,-0.94255,0.82209,-1.38697,-0.95826,-2.41991,6.8164,,,,,,,,,,,,,,,,,,0.941489416,0.952894204,0.996693468,3,78.59622166,-143.893302,222.4895236,5327,0.041766383,0.017288663,,-788.0214331,-788.0286395,-0.007206398,-787.861559,-787.8688,-0.007241
VVQNEPGJFQJSBK-UHFFFAOYSA-N,O=C(OC)C(=C)C,Train,-0.8,100.117,-48,73.588,-345.716922,-0.009025,0.26154,0.30053,283.2293396,-0.70829,0.80498,-1.20489,-0.73666,-1.20489,2.5967,,,,,,,,,,,,,,,,,,0.512437811,0.684210526,0.793413545,4,-17.76528659,-77.89185902,60.12657243,1602,-0.048621635,0.013796037,,-339.3267604,-339.3253118,0.001448605,-339.21335,-339.213333,1.7E-05
VVSSGCCPNDSLPL-UHFFFAOYSA-N,S(=O)(=O)(N)c1sc2S(=O)(=O)CCCc2c1,Test,-2.679,267.3324,200,158.007,-1822.158026,-0.027578,0.23759,0.29938,420.0284119,-1.11833,2.30821,-3.85393,-2.9753,0.07921,8.9586,,,,,,,,,,,,,,,,,,0.529958251,0.689972744,0.881406611,3,113.8770819,-310.8890841,424.766166,8385,0.050657861,0.015256349,,-1794.975832,-1795.013889,-0.03805673,-1794.824589,-1794.861237,-0.036648
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,O(CC(O)CNC(C)(C)C)c1c2c(ccc1)C[C@@H](O)[C@@H](O)C2,Test,-1.008,309.4046,125,221.611,-1019.37709,-0.017555,0.29831,0.25567,566.6673584,-0.8043,0.50964,-2.96354,-3.87355,-3.69378,4.2095,,,,,,,,,,,,,,,,,,0.622802521,0.726495189,0.943056345,11,58.74912611,-151.0488134,209.7979395,4259,0.028472597,0.007236378,,-1000.76999,-1000.783508,-0.01351783,-1000.316184,-1000.329511,-0.013327
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,O=C(O)c1cc2c(nccc2)cc1,Train,-0.043,173.1708,294.5,130.396,-590.418143,-0.016005,0.22996,0.2861,348.3623962,-0.71737,0.81557,-1.35119,-0.26825,-1.82472,4.6353,,,,,,,,,,,,,,,,,,0.373493976,0.516842276,0.709894268,4,59.3505243,-163.4617316,222.8122559,3138,0.034728519,0.00812867,,-579.5098881,-579.5205194,-0.01063133,-579.37344,-579.384153,-0.010713
VXIVSQZSERGHQP-UHFFFAOYSA-N,ClCC(=O)N,Train,-0.02,93.5127,117.5,72.303,-668.795149,-0.010781,0.3085,0.30332,230.4918518,-0.84061,0.66009,-0.69017,0.13514,-1.62033,2.9779,,,,,,,,,,,,,,,,,,0.615546628,0.757352941,0.818223349,2,43.11182696,-90.83282485,133.9446518,3271,0.040949145,0.017691468,,-659.2693182,-659.2740268,-0.004708591,-659.223359,-659.22834,-0.004981
VXLVYFXPZGPXCT-UHFFFAOYSA-N,S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(OC)cc2)c1,Train,-3.024,317.331,117.5,216.559,-1727.974453,-0.026492,0.25579,0.28056,515.1323242,-1.12002,2.29683,-4.82062,-1.83459,-1.43201,4.0701,,,,,,,,,,,,,,,,,,0.483705947,0.574480747,0.801635026,7,77.25033612,-291.9150354,369.1653715,5604,0.037900959,0.009312231,,-1700.197178,-1700.228825,-0.03164683,-1699.995771,-1700.027062,-0.031291
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)O)c1,Train,-2.417,212.1184,206,148.022,-829.781529,-0.022225,0.17156,0.34761,364.5610352,-0.70374,0.81995,-2.84124,0.38034,-1.82838,3.7889,,,,,,,,,,,,,,,,,,0.440446045,0.473934476,0.909453092,4,223.903753,-149.6625104,373.5662633,6856,0.054487495,0.024634327,,-814.3583972,-814.3715444,-0.013147189,-814.26027,-814.275089,-0.014819
WBJINCZRORDGAQ-UHFFFAOYSA-N,O=COCC,Train,0.15,74.0792,-80.25,54.831,-268.33928,-0.006535,0.30611,0.32047,233.3253021,-0.72031,0.65681,-1.20924,-0.20287,-1.20924,2.7624,,,,,,,,,,,,,,,,,,0.71915298,0.733333333,0.985777324,4,4.704927739,-76.95572374,81.66065148,2119,0.026810247,0.004395666,,-263.3785536,-263.3771455,0.001408132,-263.300808,-263.299961,0.000847
WCLNVRQZUKYVAI-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(c(Cl)c(Cl)c(Cl)c3)Oc2c1Cl,Test,-11.221848,425.3097,264,202.19,-3829.625173,-0.006105,0.24848,0.26682,508.2099915,-0.4761,0.28922,-0.94718,0.20849,-0.49612,1.5328,,,,,,,,,,,,,,,,,,0.293159618,0.407239819,0.722495044,7,118.160577,-3.426358602,121.5869356,3737,0.031140026,0.008833099,,-3779.160086,-3779.169386,-0.0093,-3779.092424,-3779.102135,-0.009711
WCYYQNSQJHPVMG-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c2Oc3c(Oc2c1Cl)cc(Cl)c(Cl)c3,Train,-9.950782,390.8646,273,186.394,-3370.028914,-0.006048,0.25276,0.26294,492.6019287,-0.4791,0.28662,-0.9571,0.05249,-0.62463,0.2376,,,,,,,,,,,,,,,,,,0.297029712,0.405405392,0.728476821,4,119.1562521,-1.502933424,120.6591856,3886,0.030180426,0.008000395,,-3325.171739,-3325.179123,-0.00738364,-3325.092968,-3325.101952,-0.008984
WDCYWAQPCXBPJA-UHFFFAOYSA-N,O=[N+]([O-])c1cc([N+](=O)[O-])ccc1,Train,-2.29,168.1086,88.8889,109.292,-641.218319,-0.013107,0.18706,0.34581,318.8885193,-0.39318,0.5048,-1.5704,-0.60702,-0.5608,6.085,,,,,,,,,,,,,,,,,,0.389380531,0.478021978,0.999999923,3,126.249867,-150.5353356,276.7852026,6590,0.042000789,0.012635387,,-629.2863404,-629.2903901,-0.004049758,-629.202284,-629.20626,-0.003976
